,policy_id,customer_education,incident_type_breakin,num_injuries,vehicle_claim,driver_relationship_self,driver_relationship_na,authorities_contacted_none,policy_state_nv,auto_year,num_vehicles_involved,policy_annual_premium,customer_gender_male,policy_deductable,policy_liability,driver_relationship_other,collision_type_rear,incident_type_theft,incident_month,num_insurers_past_5_years,police_report_available,authorities_contacted_police,incident_severity,num_claims_past_year,collision_type_na,num_witnesses,collision_type_side,months_as_customer,customer_gender_female,policy_state_az,incident_day,policy_state_id,policy_state_or,injury_claim,customer_age,collision_type_front,authorities_contacted_fire,incident_type_collision,driver_relationship_child,fraud,incident_dow,authorities_contacted_ambulance,policy_state_ca,total_claim_amount,policy_state_wa,incident_hour,driver_relationship_spouse
124,3974,4,0,0,13500.0,0,1,0,0,2017,1,3000,1,750,0,0,0,1,8,1,0,1,1,0,1,0,0,165,0,0,23,0,0,0.0,73,0,0,0,0,0,4,0,1,13500.0,0,6,0
125,2373,3,0,0,11000.0,0,0,0,1,2012,1,3000,0,750,1,0,0,0,2,1,0,1,1,0,0,0,0,81,1,0,22,0,0,0.0,34,1,0,1,0,0,4,0,0,11000.0,0,7,1
126,4029,1,0,0,4000.0,1,0,0,0,2011,2,3000,0,750,0,0,1,0,11,1,0,1,1,0,0,2,0,406,1,1,1,0,0,0.0,52,0,0,1,0,0,4,0,0,4000.0,0,16,0
127,724,4,0,0,15000.0,0,1,0,0,2016,1,3000,0,750,1,0,0,1,8,1,0,1,1,0,1,0,0,377,1,0,2,0,0,0.0,50,0,0,0,0,0,4,0,1,15000.0,0,5,0
128,2411,4,0,2,41500.0,1,0,0,0,2020,4,3000,1,750,0,0,0,0,6,1,1,1,2,0,0,3,0,70,0,0,30,0,0,12000.0,51,1,0,1,0,0,6,0,1,53500.0,0,7,0
129,748,1,0,1,12500.0,1,0,0,0,2017,2,3000,0,750,1,0,0,0,3,3,0,1,1,1,0,2,0,12,1,0,28,0,1,9500.0,34,1,0,1,0,0,3,0,0,22000.0,0,17,0
130,750,1,0,0,13000.0,1,0,1,0,2017,1,3000,0,750,2,0,0,0,11,1,0,0,0,0,0,0,0,49,1,0,15,0,0,0.0,44,1,0,1,0,0,4,0,0,13000.0,1,9,0
131,753,1,0,0,21000.0,0,1,0,0,2019,1,3000,1,750,2,0,0,1,1,1,0,1,1,0,1,0,0,98,0,0,31,0,0,0.0,34,0,0,0,0,0,3,0,1,21000.0,0,16,0
132,2435,1,0,2,18000.0,1,0,0,0,2016,2,3000,1,750,1,0,1,0,10,1,0,1,1,0,0,0,0,112,0,0,7,1,0,5500.0,33,0,0,1,0,0,0,0,0,23500.0,0,21,0
133,767,3,0,0,15000.0,1,0,0,0,2017,2,2600,0,750,1,0,0,0,3,1,1,1,0,0,0,2,0,195,1,0,5,0,0,0.0,47,1,0,1,0,0,1,0,1,15000.0,0,8,0
134,4088,1,1,0,18000.0,0,1,0,0,2019,1,3000,1,750,1,0,0,0,8,2,0,1,0,0,1,0,0,28,0,0,31,0,0,0.0,50,0,0,0,0,0,5,0,0,18000.0,1,14,0
135,2461,4,1,0,11000.0,0,1,0,0,2017,1,3000,1,750,1,0,0,0,12,1,0,1,0,0,1,0,0,22,0,0,2,0,0,0.0,25,0,0,0,0,0,0,0,1,11000.0,0,18,0
136,2462,4,0,4,21500.0,0,0,0,0,2013,3,2650,0,750,0,1,0,0,11,1,1,1,2,0,0,2,0,100,1,0,28,0,0,4500.0,31,1,0,1,0,0,3,0,1,26000.0,0,6,0
137,788,3,0,1,39000.0,1,0,0,0,2019,3,3000,1,750,1,0,1,0,12,2,1,1,2,0,0,2,0,2,0,0,24,0,0,3500.0,23,0,0,1,0,0,1,0,1,42500.0,0,10,0
138,2470,1,0,0,33500.0,1,0,0,0,2016,3,3000,1,750,0,0,0,0,9,2,1,1,2,0,0,2,1,26,0,0,24,0,0,0.0,36,0,0,1,0,0,1,0,1,33500.0,0,9,0
139,828,3,0,3,33500.0,1,0,0,0,2018,3,3000,1,750,0,0,0,0,5,1,1,1,2,0,0,1,0,106,0,0,20,0,0,19000.0,43,1,0,1,0,0,0,0,1,52500.0,0,5,0
140,4138,1,0,1,32500.0,1,0,0,1,2017,3,3000,0,750,1,0,0,0,8,5,1,1,2,0,0,3,0,4,1,0,25,0,0,15500.0,19,1,0,1,0,0,6,0,0,48000.0,0,6,0
141,838,4,0,0,24500.0,0,0,0,0,2016,3,3000,0,750,0,0,1,0,5,2,1,1,1,1,0,2,0,1,1,0,13,0,0,0.0,25,0,0,1,1,0,0,0,1,24500.0,0,9,0
142,2511,4,0,0,7000.0,0,0,1,0,2012,1,3000,1,750,2,1,0,0,1,1,0,0,0,0,0,0,1,100,0,0,20,0,1,0.0,32,0,0,1,0,0,6,0,0,7000.0,0,11,0
143,4144,4,0,1,15500.0,0,0,0,0,2015,2,2850,1,750,0,0,0,0,10,1,1,1,1,0,0,2,0,211,0,1,4,0,0,15000.0,63,1,0,1,0,0,4,0,0,30500.0,0,14,1
144,2522,3,0,0,11500.0,1,0,1,0,2014,1,3000,1,750,2,0,0,0,12,1,0,0,0,0,0,0,1,172,0,0,21,0,0,0.0,68,0,0,1,0,0,5,0,1,11500.0,0,13,0
145,2531,3,0,4,35000.0,1,0,0,0,2020,2,3000,1,750,3,0,0,0,10,1,0,0,2,0,0,2,0,83,0,0,30,0,0,8500.0,28,1,0,1,0,0,2,1,0,43500.0,1,10,0
146,2533,3,0,0,11500.0,1,0,1,0,2018,2,2950,1,750,3,0,0,0,6,1,0,0,0,0,0,1,0,70,0,0,21,0,0,0.0,33,1,0,1,0,0,4,0,1,11500.0,0,9,0
147,871,0,0,0,8500.0,1,0,1,1,2013,1,2900,1,750,1,0,1,0,4,1,0,0,0,0,0,0,0,18,0,0,29,0,0,0.0,52,0,0,1,0,0,0,0,0,8500.0,0,7,0
148,885,0,0,0,18000.0,1,0,1,0,2018,2,3000,1,750,1,0,0,0,5,4,0,0,0,0,0,0,1,6,0,0,1,0,0,0.0,19,0,0,1,0,0,2,0,0,18000.0,1,15,0
149,886,4,0,0,10500.0,1,0,0,0,2018,3,3000,0,750,0,0,0,0,8,3,1,1,0,0,0,1,1,19,1,0,30,0,0,0.0,48,0,0,1,0,0,4,0,1,10500.0,0,15,0
150,888,3,0,0,4500.0,1,0,0,0,2017,3,3000,1,750,1,0,0,0,3,2,1,1,0,0,0,1,1,50,0,0,12,0,0,0.0,35,0,0,1,0,0,1,0,0,4500.0,1,16,0
151,2558,1,0,0,14500.0,1,0,1,0,2019,2,2650,1,750,0,0,0,0,1,1,0,0,0,0,0,2,1,113,0,1,2,0,0,0.0,40,0,0,1,0,0,2,0,0,14500.0,0,9,0
152,2559,3,0,1,12000.0,0,1,0,0,2018,1,3000,0,750,1,0,0,1,10,3,0,1,1,0,1,0,0,43,1,0,4,0,0,13500.0,25,0,0,0,0,1,4,0,0,25500.0,1,16,0
153,2560,4,0,0,13500.0,1,0,0,0,2015,2,3000,1,750,1,0,0,0,7,1,1,1,1,0,0,1,0,87,0,0,23,0,0,0.0,46,1,0,1,0,0,1,0,0,13500.0,1,10,0
154,900,4,0,0,20500.0,1,0,0,0,2019,4,3000,1,750,1,0,0,0,9,3,1,1,1,0,0,3,0,47,0,0,28,0,0,0.0,33,1,0,1,0,0,5,0,1,20500.0,0,17,0
155,916,2,0,1,22000.0,0,0,0,0,2013,3,2850,1,750,0,0,0,0,10,1,1,1,2,0,0,0,1,128,0,0,12,0,0,15000.0,46,0,0,1,0,0,5,0,1,37000.0,0,22,1
156,919,1,0,1,30000.0,0,0,0,0,2015,3,3000,1,750,0,0,0,0,10,2,1,1,2,0,0,1,0,43,0,0,19,0,0,6000.0,34,1,0,1,1,0,5,0,1,36000.0,0,19,0
157,924,3,0,0,24500.0,0,1,0,0,2019,1,3000,1,750,1,0,0,1,7,1,0,1,1,0,1,0,0,149,0,1,30,0,0,0.0,37,0,0,0,0,0,1,0,0,24500.0,0,23,0
158,2619,1,0,0,21500.0,1,0,0,0,2018,3,3000,1,750,1,0,0,0,7,1,1,1,1,0,0,1,0,30,0,0,30,0,0,0.0,49,1,0,1,0,0,1,0,1,21500.0,0,13,0
159,930,1,0,0,17000.0,0,1,0,0,2014,1,3000,0,750,1,0,0,1,9,1,0,1,1,0,1,0,0,84,1,0,2,0,0,0.0,39,0,0,0,0,0,0,0,1,17000.0,0,7,0
160,2628,3,0,0,14000.0,1,0,0,1,2016,3,3000,0,750,3,0,0,0,3,1,1,1,1,0,0,0,1,320,1,0,21,0,0,0.0,68,0,0,1,0,0,3,0,0,14000.0,0,7,0
161,937,3,0,0,16500.0,0,1,0,0,2018,1,3000,0,750,0,0,0,1,4,1,0,1,1,0,1,0,0,122,1,0,19,0,0,0.0,42,0,0,0,0,0,4,0,1,16500.0,0,21,0
162,939,3,0,0,14500.0,1,0,0,0,2017,4,3000,1,750,1,0,0,0,2,1,1,1,0,0,0,2,0,111,0,0,25,0,0,0.0,62,1,0,1,0,0,0,0,1,14500.0,0,14,0
163,4274,3,0,1,31500.0,1,0,0,0,2015,3,2800,0,750,2,0,0,0,2,1,1,1,2,0,0,4,0,220,1,0,18,0,0,5500.0,69,1,0,1,0,0,0,0,1,37000.0,0,16,0
164,947,3,0,2,35500.0,1,0,0,0,2016,2,3000,1,750,0,0,0,0,10,2,1,1,2,0,0,1,1,5,0,0,8,0,0,4500.0,32,0,0,1,0,0,1,0,1,40000.0,0,18,0
165,949,3,0,0,16500.0,1,0,1,0,2019,2,3000,1,750,2,0,0,0,11,1,0,0,0,0,0,1,1,126,0,0,4,0,0,0.0,48,0,0,1,0,0,0,0,1,16500.0,0,8,0
166,2649,3,0,0,11500.0,0,1,0,0,2017,1,3000,1,750,3,0,0,1,12,1,0,1,1,0,1,0,0,231,0,0,20,0,0,0.0,51,0,0,0,0,0,4,0,1,11500.0,0,21,0
167,4287,4,0,4,26500.0,0,0,0,0,2015,2,3000,1,750,1,0,0,0,8,5,0,0,2,1,0,1,0,6,0,0,7,0,0,3500.0,40,1,1,1,1,0,2,0,0,30000.0,1,15,0
168,965,2,1,0,11500.0,0,1,0,0,2017,1,3000,0,750,2,0,0,0,10,1,0,1,0,0,1,0,0,121,1,0,14,0,0,0.0,51,0,0,0,0,0,0,0,1,11500.0,0,8,0
169,2660,3,0,1,26000.0,1,0,0,0,2015,2,3000,1,750,3,0,1,0,1,1,0,0,2,0,0,0,0,4,0,0,15,0,1,3500.0,29,0,1,1,0,0,1,0,0,29500.0,0,15,0
170,972,1,0,0,16000.0,0,1,0,0,2014,1,3000,1,750,1,0,0,1,2,3,0,1,1,0,1,0,0,5,0,0,21,0,0,0.0,19,0,0,0,0,0,3,0,1,16000.0,0,1,0
171,4332,3,0,0,12500.0,1,0,0,0,2018,3,2800,1,750,1,0,0,0,1,1,1,1,1,0,0,1,0,181,0,0,29,1,0,0.0,54,1,0,1,0,0,1,0,0,12500.0,0,7,0
172,1009,3,0,1,6000.0,1,0,1,0,2018,2,2900,1,750,2,0,1,0,9,2,0,0,0,0,0,0,0,30,0,0,12,0,0,30000.0,24,0,0,1,0,0,3,0,1,36000.0,0,20,0
173,2674,1,0,0,11000.0,1,0,0,0,2015,3,2950,0,750,2,0,0,0,1,4,1,1,1,0,0,2,1,13,1,0,23,0,0,0.0,45,0,0,1,0,0,2,0,1,11000.0,0,7,0
174,1016,3,0,0,13500.0,1,0,0,0,2015,2,3000,1,750,0,0,1,0,10,2,1,1,1,0,0,2,0,39,0,0,25,0,0,0.0,53,0,0,1,0,0,4,0,1,13500.0,0,13,0
175,1031,3,0,0,17000.0,1,0,1,0,2020,1,3000,0,750,1,0,1,0,5,2,0,0,0,0,0,0,0,2,1,0,13,0,0,0.0,30,0,0,1,0,1,0,0,0,17000.0,1,15,0
176,1037,1,0,3,33000.0,1,0,0,0,2015,2,2850,1,750,2,0,0,0,3,1,0,0,2,0,0,1,0,64,0,0,4,0,0,7000.0,27,1,1,1,0,0,0,0,1,40000.0,0,7,0
177,2696,3,0,1,34000.0,1,0,0,0,2019,3,3000,1,750,2,0,0,0,2,1,1,1,2,0,0,3,0,76,0,0,1,0,0,11500.0,50,1,0,1,0,0,4,0,1,45500.0,0,7,0
178,1039,2,1,0,13000.0,0,1,0,1,2015,1,3000,1,750,1,0,0,0,4,1,0,1,0,0,1,0,0,137,0,0,26,0,0,0.0,50,0,0,0,0,0,4,0,0,13000.0,0,11,0
179,1057,2,0,0,13500.0,0,0,1,0,2018,2,3000,0,750,1,0,0,0,11,2,0,0,0,0,0,2,0,18,1,0,30,0,0,0.0,20,1,0,1,0,0,5,0,1,13500.0,0,16,1
180,2722,2,0,0,13000.0,1,0,0,0,2019,2,3000,1,750,1,0,0,0,10,1,0,1,0,1,0,0,0,197,0,0,24,0,0,0.0,62,1,0,1,0,0,3,0,1,13000.0,0,4,0
181,1064,1,0,2,15000.0,1,0,0,0,2019,2,2500,0,750,1,0,0,0,7,1,1,1,1,0,0,1,0,49,1,0,26,0,0,10000.0,69,1,0,1,0,0,4,0,1,25000.0,0,13,0
182,4376,1,0,1,9000.0,1,0,0,0,2013,2,3000,0,850,1,0,0,0,5,1,0,1,1,0,0,0,1,187,1,0,15,0,0,25000.0,54,0,0,1,0,0,2,0,1,34000.0,0,0,0
183,2734,3,0,0,2000.0,1,0,0,0,2009,3,3000,0,750,1,0,0,0,11,2,1,1,1,0,0,0,0,40,1,0,1,0,0,0.0,25,1,0,1,0,0,4,0,1,2000.0,0,5,0
184,1078,3,0,0,16500.0,0,0,1,0,2017,1,3000,0,750,2,0,0,0,11,1,0,0,0,1,0,0,0,201,1,0,18,0,0,0.0,66,1,0,1,0,0,0,0,1,16500.0,0,10,1
185,2737,3,0,0,11000.0,1,0,1,0,2020,1,3000,1,750,2,0,0,0,3,1,0,0,0,0,0,0,0,67,0,0,19,0,0,0.0,61,1,0,1,0,0,1,0,1,11000.0,0,12,0
186,1081,3,0,0,14000.0,1,0,0,0,2017,2,3000,1,750,1,0,0,0,4,5,0,1,1,0,0,1,0,14,0,0,16,0,0,0.0,38,1,0,1,0,0,1,0,1,14000.0,0,13,0
187,1093,3,0,0,42000.0,1,0,0,0,2018,1,3000,0,750,0,0,1,0,6,1,0,0,2,0,0,0,0,18,1,1,9,0,0,0.0,22,0,1,1,0,0,6,0,0,42000.0,0,16,0
188,1102,1,0,1,37000.0,1,0,0,0,2018,2,2750,1,750,2,0,0,0,1,1,1,1,2,0,0,2,0,229,0,0,3,0,0,30000.0,50,1,0,1,0,0,3,0,1,67000.0,0,10,0
189,1131,4,0,0,11500.0,1,0,0,0,2019,3,3000,1,750,0,0,0,0,1,1,1,1,0,0,0,2,0,110,0,1,2,0,0,0.0,56,1,0,1,0,0,2,0,0,11500.0,0,17,0
190,2768,1,0,1,43000.0,1,0,0,0,2020,2,3000,1,750,2,0,0,0,9,2,0,1,2,0,0,0,1,52,0,1,28,0,0,9000.0,59,0,0,1,0,0,5,0,0,52000.0,0,14,0
191,4436,3,0,0,4000.0,1,0,0,0,2011,2,3000,0,750,0,0,0,0,3,1,1,1,0,0,0,1,1,77,1,0,21,0,0,0.0,44,0,0,1,0,0,3,0,1,4000.0,0,7,0
192,1138,1,0,0,10500.0,0,0,0,0,2017,2,3000,0,750,0,1,0,0,3,4,0,1,1,0,0,1,1,8,1,0,6,0,0,0.0,32,0,0,1,0,0,2,0,1,10500.0,0,15,0
193,1143,3,0,0,11000.0,1,0,1,0,2016,2,2750,1,750,1,0,0,0,4,1,0,0,0,0,0,0,0,180,0,0,27,0,0,0.0,44,1,0,1,0,0,5,0,1,11000.0,0,15,0
194,2775,3,0,0,13500.0,0,0,1,0,2017,2,2900,0,750,2,1,0,0,2,1,0,0,0,0,0,0,0,220,1,0,25,0,0,0.0,65,1,0,1,0,0,0,0,1,13500.0,0,14,0
195,2780,3,0,0,19500.0,1,0,0,0,2020,3,3000,1,750,3,0,0,0,5,1,1,1,1,1,0,0,0,142,0,0,18,0,0,0.0,68,1,0,1,0,0,5,0,1,19500.0,0,18,0
196,2784,2,0,0,18500.0,0,1,0,0,2017,1,2700,0,750,2,0,0,1,3,1,0,1,1,0,1,0,0,101,1,0,5,0,0,0.0,26,0,0,0,0,0,1,0,1,18500.0,0,6,0
197,1157,3,0,0,10500.0,0,0,1,0,2015,2,3000,1,750,0,0,0,0,1,1,0,0,0,0,0,0,1,252,0,1,19,0,0,0.0,56,0,0,1,0,0,5,0,0,10500.0,0,14,1
198,4460,4,0,0,10500.0,1,0,1,0,2014,2,3000,1,750,1,0,1,0,5,4,0,0,0,0,0,1,0,26,0,0,14,0,1,0.0,25,0,0,1,0,0,1,0,0,10500.0,0,15,0
199,1163,2,0,1,51000.0,1,0,0,0,2020,3,3000,1,750,3,0,0,0,8,1,1,1,2,0,0,1,0,23,0,0,28,0,0,9500.0,25,1,0,1,0,0,2,0,1,60500.0,0,13,0
200,4461,3,0,0,12000.0,1,0,0,0,2009,3,2800,1,750,2,0,0,0,7,1,1,1,1,0,0,0,1,72,0,0,4,0,0,0.0,33,0,0,1,0,0,3,0,1,12000.0,0,8,0
201,4469,1,0,0,13000.0,1,0,1,0,2015,2,3000,0,750,2,0,0,0,11,2,0,0,0,0,0,0,0,51,1,1,29,0,0,0.0,49,1,0,1,0,0,4,0,0,13000.0,0,10,0
202,2803,3,0,1,13000.0,1,0,0,0,2014,2,2750,0,750,1,0,0,0,4,1,0,1,1,0,0,2,1,409,1,0,24,0,0,7000.0,62,0,0,1,0,0,2,0,0,20000.0,1,0,0
203,1185,0,0,0,15500.0,0,0,0,0,2007,2,3000,1,750,2,0,1,0,10,1,0,0,2,0,0,1,0,140,0,0,29,0,0,0.0,48,0,1,1,1,0,1,0,1,15500.0,0,12,0
204,2813,3,0,0,10500.0,1,0,0,0,2012,1,2850,1,750,3,0,0,0,10,3,1,1,0,0,0,0,0,46,0,0,8,0,0,0.0,22,1,0,1,0,0,1,0,1,10500.0,0,1,0
205,1192,4,0,1,8000.0,0,0,0,0,2013,3,3000,1,750,2,1,1,0,11,1,1,1,1,0,0,1,0,87,0,0,15,0,0,23500.0,58,0,0,1,0,0,4,0,1,31500.0,0,4,0
206,1194,3,0,0,16500.0,0,0,0,0,2014,1,2900,1,750,2,0,0,0,12,4,0,1,0,0,0,0,1,23,0,0,16,0,0,0.0,29,0,0,1,1,0,0,0,1,16500.0,0,18,0
207,2819,3,0,4,39000.0,1,0,0,0,2020,3,2900,1,750,2,0,0,0,5,1,1,1,2,0,0,0,0,117,0,0,14,1,0,13000.0,48,1,0,1,0,0,1,0,0,52000.0,0,19,0
208,4495,4,0,0,13500.0,1,0,0,1,2015,4,2950,1,750,1,0,0,0,1,2,1,1,0,0,0,3,1,9,0,0,31,0,0,0.0,26,0,0,1,0,0,3,0,0,13500.0,0,14,0
209,2826,1,0,1,38000.0,0,0,0,0,2019,3,3000,1,750,1,1,0,0,10,4,1,1,2,0,0,2,0,6,0,1,24,0,0,10500.0,20,1,0,1,0,0,3,0,0,48500.0,0,4,0
210,1214,4,0,0,10000.0,1,0,0,0,2013,2,3000,1,750,2,0,0,0,1,1,0,1,1,0,0,1,1,98,0,0,16,0,0,0.0,38,0,0,1,0,0,2,0,0,10000.0,1,15,0
211,2843,3,0,0,5500.0,0,0,1,0,2018,2,3000,1,750,2,0,0,0,2,1,0,0,0,0,0,0,1,274,0,0,17,0,0,0.0,62,0,0,1,1,0,6,0,0,5500.0,1,8,0
212,2850,3,0,0,15000.0,1,0,1,0,2015,2,2700,0,750,1,0,0,0,7,3,0,0,0,0,0,0,1,13,1,0,13,0,0,0.0,23,0,0,1,0,0,5,0,1,15000.0,0,12,0
213,4525,3,0,0,13000.0,0,0,1,0,2019,2,2950,1,750,1,0,0,0,10,1,0,0,0,0,0,0,0,116,0,0,8,0,0,0.0,48,1,0,1,0,0,1,0,1,13000.0,0,17,1
214,2857,1,1,0,12500.0,0,1,0,0,2020,1,3000,1,750,2,0,0,0,4,1,0,1,0,0,1,0,0,48,0,0,14,0,0,0.0,37,0,0,0,0,0,6,0,1,12500.0,0,16,0
215,1242,3,0,0,13000.0,1,0,0,0,2015,1,3000,1,750,0,0,0,0,4,5,0,1,1,0,0,0,0,13,0,0,11,0,0,0.0,20,1,0,1,0,0,3,0,1,13000.0,0,19,0
216,4541,4,0,0,10500.0,1,0,1,0,2017,1,3000,1,750,2,0,0,0,9,5,0,0,0,0,0,0,1,14,0,0,11,0,0,0.0,53,0,0,1,0,1,2,0,0,10500.0,1,16,0
217,1247,3,0,0,2000.0,1,0,0,0,2013,3,3000,1,750,0,0,0,0,8,1,1,1,0,0,0,0,0,68,0,0,21,0,0,0.0,52,1,0,1,0,0,2,0,1,2000.0,0,3,0
218,1260,1,0,1,33500.0,1,0,0,0,2017,3,3000,0,750,1,0,0,0,1,3,1,1,2,0,0,2,0,47,1,0,23,1,0,2500.0,58,1,0,1,0,0,2,0,0,36000.0,0,10,0
219,4575,2,0,0,12500.0,1,0,0,0,2014,2,2900,1,750,1,0,1,0,8,1,1,1,0,0,0,0,0,126,0,0,11,0,0,0.0,71,0,0,1,0,0,6,0,1,12500.0,0,15,0
220,1299,2,0,1,38500.0,1,0,0,0,2017,3,3000,1,750,3,0,0,0,2,4,1,1,2,2,0,3,0,21,0,0,5,0,0,39000.0,22,1,0,1,0,0,1,0,0,77500.0,1,16,0
221,4596,1,0,1,16500.0,1,0,0,0,2015,2,3000,0,750,0,0,0,0,10,1,0,1,1,0,0,1,0,234,1,0,13,0,0,15000.0,62,1,0,1,0,0,6,0,1,31500.0,0,9,0
222,4605,3,0,3,28000.0,0,0,0,0,2013,2,3000,1,750,2,0,0,0,5,1,0,1,2,0,0,0,0,212,0,0,4,1,0,6000.0,42,1,0,1,0,0,5,0,0,34000.0,0,6,1
223,2916,1,0,4,29500.0,0,0,0,0,2019,3,2700,0,750,1,1,0,0,12,3,1,1,2,0,0,0,0,20,1,0,6,0,0,41000.0,49,1,0,1,0,0,4,0,1,70500.0,0,11,0
224,4625,1,0,0,15500.0,1,0,0,0,2018,1,2800,1,750,2,0,0,0,3,1,0,0,1,0,0,0,0,153,0,0,28,0,0,0.0,59,1,0,1,0,0,3,1,1,15500.0,0,3,0
225,2929,1,0,0,23500.0,1,0,1,0,2018,2,3000,1,750,0,0,1,0,4,1,0,0,0,0,0,1,0,126,0,0,7,0,0,0.0,47,0,0,1,0,0,6,0,1,23500.0,0,5,0
226,1318,3,0,3,4000.0,1,0,0,0,2010,2,3000,1,750,0,0,0,0,9,4,0,0,1,0,0,1,1,20,0,0,21,0,0,20000.0,27,0,0,1,0,0,5,1,1,24000.0,0,8,0
227,2936,1,0,0,9000.0,0,0,0,0,2019,2,3000,1,750,2,0,0,0,9,1,0,1,0,0,0,0,0,111,0,0,30,0,0,0.0,36,1,0,1,0,0,0,0,1,9000.0,0,23,1
228,1320,4,0,0,5500.0,1,0,0,0,2015,3,3000,0,750,2,0,1,0,10,1,1,1,0,0,0,2,0,193,1,0,1,1,0,0.0,51,0,0,1,0,0,1,0,0,5500.0,0,5,0
229,1343,3,0,0,10500.0,1,0,0,0,2009,2,2600,0,750,0,0,0,0,8,1,1,1,1,0,0,0,0,44,1,0,26,0,0,0.0,24,1,0,1,0,0,0,0,1,10500.0,0,15,0
230,1347,1,0,0,8500.0,0,0,0,0,2011,5,2800,1,750,2,1,0,0,9,1,1,1,0,0,0,5,0,129,0,0,19,0,0,0.0,48,1,0,1,0,0,3,0,1,8500.0,0,7,0
231,1358,2,0,0,17000.0,0,1,0,1,2015,1,2700,1,750,3,0,0,1,6,1,0,1,1,0,1,0,0,71,0,0,3,0,0,0.0,40,0,0,0,0,0,0,0,0,17000.0,0,7,0
232,4652,4,0,0,23500.0,0,0,0,0,2018,3,3000,1,750,2,0,0,0,8,3,1,1,2,0,0,2,1,22,0,0,6,0,0,0.0,44,0,0,1,1,0,1,0,1,23500.0,0,12,0
233,2971,4,0,0,10500.0,1,0,1,0,2014,2,2650,1,750,2,0,0,0,9,4,0,0,0,0,0,0,0,20,0,0,30,0,0,0.0,40,1,0,1,0,0,0,0,0,10500.0,1,14,0
234,4656,1,1,0,11500.0,0,1,0,0,2015,1,2800,1,750,2,0,0,0,5,1,0,1,0,0,1,0,0,130,0,0,4,0,0,0.0,46,0,0,0,0,0,5,0,1,11500.0,0,12,0
235,1373,2,0,0,16000.0,1,0,0,0,2017,3,3000,1,750,2,0,0,0,11,2,1,1,1,0,0,3,0,55,0,0,4,0,0,0.0,35,1,0,1,0,0,0,0,1,16000.0,0,9,0
236,1375,3,0,2,30500.0,1,0,0,0,2017,2,3000,1,750,0,0,0,0,11,1,0,0,2,3,0,0,0,72,0,1,27,0,0,30000.0,46,1,1,1,0,0,2,0,0,60500.0,0,7,0
237,2983,3,0,2,29000.0,1,0,0,0,2013,4,3000,0,750,2,0,0,0,1,1,1,1,2,0,0,1,0,73,1,0,24,0,0,12000.0,34,1,0,1,0,0,3,0,1,41000.0,0,19,0
238,1400,4,0,1,13500.0,1,0,0,0,2014,2,3000,1,750,0,0,0,0,3,1,1,1,1,0,0,1,1,250,0,0,10,0,0,10000.0,68,0,0,1,0,0,6,0,1,23500.0,0,6,0
239,3007,3,0,0,10500.0,1,0,0,0,2011,3,3000,1,750,2,0,1,0,5,1,1,1,0,0,0,2,0,123,0,0,23,0,0,0.0,41,0,0,1,0,0,3,0,0,10500.0,1,0,0
240,4691,1,0,1,33000.0,0,0,0,0,2019,2,3000,1,750,0,0,1,0,10,1,0,0,2,0,0,0,0,62,0,0,2,0,0,1000.0,32,0,1,1,0,0,2,0,1,34000.0,0,17,1
241,3021,4,0,1,46500.0,0,0,0,0,2020,2,3000,1,750,1,1,0,0,5,1,0,0,2,0,0,1,1,199,0,0,22,0,1,20000.0,57,0,1,1,0,0,2,0,0,66500.0,0,11,0
242,3023,3,0,0,6000.0,1,0,1,0,2012,2,3000,1,750,0,0,0,0,1,1,0,0,0,0,0,0,0,112,0,1,15,0,0,0.0,42,1,0,1,0,1,1,0,0,6000.0,0,18,0
243,3024,1,0,1,23500.0,0,0,0,0,2013,3,3000,0,750,0,0,0,0,3,4,1,1,2,0,0,1,0,6,1,0,18,0,0,15000.0,18,1,0,1,0,0,0,0,1,38500.0,0,18,1
244,4711,3,0,0,15000.0,1,0,0,0,2016,2,3000,0,750,0,0,0,0,2,3,0,1,1,0,0,0,0,8,1,1,1,0,0,0.0,25,1,0,1,0,0,4,0,0,15000.0,0,15,0
245,4722,1,1,0,11000.0,0,1,0,0,2020,1,3000,1,750,0,0,0,0,1,4,0,1,0,0,1,0,0,6,0,0,26,0,0,0.0,32,0,0,0,0,0,5,0,1,11000.0,0,1,0
246,4729,3,0,0,15000.0,1,0,0,0,2017,2,3000,1,750,1,0,0,0,3,3,1,1,1,0,0,2,0,34,0,0,25,0,1,0.0,24,1,0,1,0,0,0,0,0,15000.0,0,16,0
247,3049,3,0,0,11500.0,1,0,1,0,2019,1,2850,1,750,2,0,0,0,11,2,0,0,0,0,0,0,0,55,0,0,8,0,0,0.0,26,1,0,1,0,0,4,0,0,11500.0,1,18,0
248,1423,4,0,0,10000.0,1,0,1,0,2013,1,3000,0,750,0,0,1,0,2,1,0,0,0,0,0,0,0,95,1,0,25,0,0,0.0,26,0,0,1,0,0,0,0,1,10000.0,0,8,0
249,1432,2,0,0,7500.0,1,0,1,0,2016,2,3000,0,750,1,0,0,0,4,1,0,0,0,0,0,0,1,103,1,0,15,0,0,0.0,50,0,0,1,0,0,0,0,1,7500.0,0,1,0
250,3070,4,0,1,17000.0,1,0,0,0,2016,1,3000,1,750,0,0,0,0,1,2,0,1,1,0,0,0,0,43,0,0,24,0,0,15000.0,40,1,0,1,0,0,3,0,1,32000.0,0,6,0
